Well Name,Stage #,Stage Time hrs,Total Stage Proppant,Total Stage Volume bbl,Avg Stage Pressure,Avg Stage Rate,Max Stage Pressure,Max Stage Rate bpm,Avg HHP
YPF SOIL-360,48,2.1,538000,9145.809524,10706,79.7,11228,86,20908.31169
YPF.Nq.EOr-117(h),2,2.183333333,549900,9470.52381,10534,81,10780,83,20907.96373
YPF LCav-101,19,1.666666667,529800,8209.047619,9345,91.3,9760,96,20906.60377
"YPF RDMN-217(H),RINCON DEL MANG",13,4.833333333,482300,11526,10664,80,11074,83,20904.68023
YPF RDMN-80,10,2.45,537300,11899.83333,9920,86,11004,92,20904.68023
YPF SOIL-361,38,1.833333333,517500,8707.738095,10583,80.6,11250,87.8,20901.48983
SHE.Nq.SB-1042(h),15,1.983333333,5320,8014.119048,10934,78,11227,83,20898.11321
SHE.Nq.SB-1035(h),6,1.816666667,426500,7031.595238,10971,77.73,11394,82.55,20896.24675
"YPF RDMN-214(H),RINCON DEL MANG",26,2.283333333,491400,10203.42857,10273,83,10968,86,20893.38397
YPF RDMN-82,9,2.866666667,548400,13552.2619,10043,84.9,11100,88.9,20893.18059
"YPF RDMN-217(H),RINCON DEL MANG",18,1.95,472200,9456.809524,10658,80,11159,81,20892.9184
TECPETROL FP-1284,20,2.433333333,510600,10225.57143,11113,76.71,11331,79.1,20888.95442
YPF SOIL-363,16,2.1,531000,8739.595238,10746,79.3,11250,80.9,20881.10267
"YPF RDMN-214(H),RINCON DEL MANG",24,2.2,472100,9495.928571,10785,79,11099,82,20877.60353
YPF SOIL-362,18,2.083333333,539000,8882.452381,10784,79,11079,82,20875.66773
YPF SOIL-361,19,2.083333333,534800,9034.761905,10530,80.9,11060,83,20874.222
XOM.Nq.BdC-48(h),11,2.183333333,832600,17524.5,10260,83,10754,90,20866.94438
YPF LCav-99,26,1.716666667,522700,8468.738095,9358,91,9860,93,20866.89537
YPF SOIL-362,7,2.1,536600,9011.857143,10917,78,11229,83,20865.62117
SHE.Nq.SB-1044(h),13,2.033333333,533400,7994.238095,11044,77.1,11435,78,20864.79784
"TECPETROL FP-1285,FORTIN DE PIEDR",5,2.15,519600,10537.28571,10643,80,11453,81,20863.51384
"YPF LLL-1605H,LOMA CAMPANA",25,1.933333333,502500,8581.738095,10640,80,11035,100,20857.63293
YPF RDMN-82,19,2.95,531200,12785.14286,10774,79,11313,87,20856.30973
YPF.Nq.EOr-116(h),9,2.083333333,533700,8903.761905,10378,82,10900,87,20852.63416
"TECPETROL FP-1281,FORTIN DE PIEDR",9,1.566666667,514700,9918,10862,78.33,11257,83,20848.33276
SHE.Nq.SB-1034(h),4,2.05,429400,7698.904762,11080,76.78,11488,79.5,20845.92992
YPF.Nq.EOr-118(h),8,2.066666667,512800,9045.5,10500,81,10980,88,20840.48027
YPF LCav-68,12,2.033333333,482300,8652.238095,10725,79.3,11094,83,20840.2965
SHE.Nq.SB-1041(h),8,2.166666667,534800,8697.285714,10983,77.41,11425,79,20832.98285
YPF LCav-68,17,2.183333333,531000,9730.357143,10001,85,11100,95,20830.3112
SHE.Nq.SB-1034(h),5,1.816666667,430000,6948.928571,11002,77.26,11308,80.47,20828.58417
YPF SOIL-360,33,2.033333333,527600,8617.714286,10759,79,11013,80,20827.27273
"TECPETROL FP-1281,FORTIN DE PIEDR",46,1.9,4158,9292.880952,10622,80,11176,84,20822.34746
"TECPETROL FP-1283,FORTIN DE PIEDR",8,2.483333333,524600,10423.21429,11058,76.83,11356,82.96,20818.08723
YPF LCav-70,31,1.966666667,517900,8672.309524,10488,81,10746,84,20816.66258
YPF LCav-99,27,1.7,1069800,8621.833333,9334,91,10800,92,20813.37907
YPF.Nq.EOr-116(h),2,2.183333333,538600,9724.02381,10232,83,10725,84,20809.99755
YPF.Nq.BdT.x-13(h),38,1.966666667,509900,8425.47619,9541,89,11000,96,20807.37564
YPF SOIL-363,11,2.1,539400,8970.928571,10599,80.1,11260,84,20803.23205
SHE.Nq.SB-1041(h),9,2.116666667,5347,8291.547619,11024,77,11635,83,20800
SHE.Nq.SB-1034(h),26,1.9,538800,7794.285714,11000,77.16,11215,81.3,20797.84367
XOM.Nq.BdC-50(h),21,1.666666667,416300,6527.809524,10221,83,10938,92,20787.62558
TECPETROL FP-1284,22,2.216666667,503700,9485,11101,76.42,11515,77.59,20787.51335
YPF LCav-841,3,2.233333333,533200,8863.52381,10603,80,11100,86,20785.10169
YPF LCav-841,25,1.933333333,532600,8799.166667,9976,85,10560,89,20778.24063
YPF LCav-100,48,1.65,531100,8569.595238,8714,97.3,9252,100,20776.08919
SHE.Nq.SB-1043(h),12,1.95,537000,7837.690476,11005,77,11305,78,20764.15094
TECPETROL FP-1284,28,2.166666667,5031,9485.761905,11001,77,11409,85,20756.60377
YPF SOIL-361,32,2.216666667,533600,8966.02381,10722,79,11350,88,20755.64813
SHE.Nq.SB-1041(h),11,2.1,5335,8101.380952,10998,77,11499,82,20750.9434
SHE.Nq.SB-1034(h),35,1.883333333,536000,7660.190476,10870,77.9,11214,80.3,20749.15462
"YPF LLL-1603H,LOMA CAMPANA",5,2.066666667,542400,9512.166667,10503,80.6,11029,88,20743.48934
SHE.Nq.SB-1035(h),18,2.066666667,543100,8196.261905,10935,77.4,11531,78.5,20739.25508
YPF Lach-202,18,1.966666667,610700,9141.095238,9404,90,10656,90,20739.03455
TECPETROL FP-1284,49,2.016666667,515900,9173.214286,10446,81,11151,86,20733.30066
"TECPETROL FP-1283,FORTIN DE PIEDR",37,3.25,500300,9678.158095,11030,76.71,11443,81.3,20732.94046
YPF LCav-99,38,1.7,5324,8334.52381,9196,92,10283,97,20730.9973
"YPF LLL-1606H,LOMA CAMPANA",30,2.1,500900,8816.119048,10430,81.1,11159,85,20727.1012
YPF LCav-840,16,1.8,534300,8687.47619,9612,88,10160,91,20726.68464
XOM.Nq.BdC-47(h),12,2.2,832600,17975.19048,10503.5,80.5,11545,92,20718.73928
SHE.Nq.SB-1036(h),20,2.05,535000,8144.047619,10978,77,11325,77,20713.20755
"YPF RDMN-217(H),RINCON DEL MANG",12,2.366666667,489100,9802.309524,10700,79,11350,82,20713.06052
SHE.Nq.SB-1035(h),4,1.966666667,428300,7839.261905,10904,77.51,11385,84.42,20709.85151
SHE.Nq.SB-1034(h),30,2.05,535100,8082.666667,11158,75.74,11409,77.7,20708.32933
YPF.Nq.BdT.x-11(h),11,1.866666667,512100,8875.714286,9603,88,10610,95,20707.27763
YPF.Nq.LCav-69(h),24,1.9,4480,7969.452381,10834,78,11200,80,20706.98358
TECPETROL FP-1284,6,2.85,522600,11896.57143,11044,76.5,11425,80,20702.42588
YPF.Nq.BdT.x-11(h),17,1.85,490100,9037.97619,9385,90,11100,93,20697.13306
"TECPETROL FP-1283,FORTIN DE PIEDR",15,2.45,488000,10175.80952,11114,75.97,11349,76.42,20689.30605
YPF SOIL-362,8,2.15,531400,8763.166667,10880,77.6,11218,0,20688.26268
"TECPETROL FP-1285,FORTIN DE PIEDR",26,2.433333333,519900,10113.42857,11012,76.65,11294,79,20682.91595
"YPF RDMN-215(H),RINCON DEL MANG",26,1.766666667,369700,7752.880952,10629,79.4,11140,85,20679.79907
SHE.Nq.SB-1033(h),5,2.133333333,530500,8341.809524,11132,75.79,11412,77.68,20673.71429
YPF LCav-68,13,2.016666667,527600,8838.928571,10402,81.1,10924,83.3,20671.45798
SHE.Nq.SB-1044(h),10,2,5352,7273.380952,10814,78,11280,82,20668.75766
YPF RDMN-80,14,2.933333333,535700,13131.40476,10609,79.5,11200,85,20666.88312
"YPF LLL-1606H,LOMA CAMPANA",3,2.1,531200,9000.428571,10608,79.5,10890,86.3,20664.93506
SHE.Nq.SB-1035(h),29,1.983333333,532000,7770.97619,11191,75.34,11447,76.48,20659.88581
YPF LCav-68,11,31.4,529100,12500.69048,10409,81,10837,86,20659.86278
YPF SOIL-362,26,2.033333333,530200,8418.357143,10738,78.5,11200,84,20655.06003
XOM.Nq.BdC-48(h),9,2.316666667,563060,17294.40476,10405.5,81,11500,95,20652.91595
YPF LCav-840,14,3.466666667,533200,9979.261905,9911,85,10540,91,20642.85714
SHE.Nq.SB-1033(h),27,2,542800,7870.833333,11107,75.84,11374,76.5,20640.8939
YPF RDMN-80,25,2.583333333,527500,11572.59524,10272,82,11219,87,20639.64715
"TECPETROL FP-1283,FORTIN DE PIEDR",18,2.483333333,514800,1013.119048,11082,76,11240,80,20637.88287
YPF RDMN-83,2,3.1,546300,13084.04762,10775,78.1,11260,83.4,20620.61995
XOM.Nq.BdC-45(h),22,3.65,186100,7880.261905,10259,82,10908,87,20613.5261
YPF RDMN-83,6,2.75,519900,12472,10382,81,11409,86,20606.27297
YPF SOIL-363,3,2.15,534700,9082.904762,10740,78.3,11160,84,20606.27297
SHE.Nq.SB-1044(h),7,2.15,410700,7974.166667,11124,75.58,11530,78,20601.61529
SHE.Nq.SB-1036(h),27,2,530100,7886.5,11205,75.02,11559,76.14,20597.87062
SHE.Nq.SB-1036(h),16,2.033333333,174300,8382.880952,10914,77,11480,78.5,20592.45283
YPF LCav-99,36,1.616666667,531400,8389.5,9036,93,9857,95,20591.71772
"YPF RDMN-215(H),RINCON DEL MANG",27,2.316666667,489100,9769.714286,10912,77,11395,81,20588.67925
YPF.Nq.EOr-116(h),6,2.233333333,555200,9063.595238,10771,78,11200,81,20586.57192
"TECPETROL FP-1283,FORTIN DE PIEDR",45,2.05,530000,9488.785714,9923,84.65,11075,89.5,20582.7481
TECPETROL FP-1284,50,2.15,579300,10091.88095,9882,85,11252,86,20582.45528
YPF LCav-100,11,1.783333333,523700,8258.404762,9767,86,10371,93,20582.25925
YPF LCav-841,27,1.916666667,536700,9006.904762,9997,84,11212,87,20577.01544
"YPF LLL-1605H,LOMA CAMPANA",2,2.066666667,540100,9333.595238,10457,80.3,11143,88,20575.76819
YPF LCav-70,35,2.016666667,496200,8570.214286,10495,80,11265,88,20573.38888
YPF LCav-98,28,1.716666667,530200,8333.47619,9267,90.6,9675,93,20573.14874
"YPF LLL-1603H,LOMA CAMPANA",2,2.316666667,533400,9429.238095,10775,77.9,11001,78.3,20567.81426
SHE.Nq.SB-1034(h),11,1.716666667,4292,7714.761905,10761,78,11053,83.2,20567.45896
YPF RDMN-83,3,2.933333333,521100,12662.33333,10648,78.8,10955,84,20560.21563
"YPF LLL-1604H,LOMA CAMPANA",2,2.683333333,5332,9258.761905,10621,79,11250,86,20560.13232
"TECPETROL FP-1286,FORTIN DE PIEDR",32,2.4,4948,9485.761905,10895,77,11260,85,20556.60377
YPF SOIL-361,20,2.133333333,541800,8922.166667,10754,78,11034,80,20554.07988
TECPETROL FP-1284,3,2.916666667,510300,11164.35714,11195,74.9,11531,82,20546.56947
SHE.Nq.SB-1035(h),31,1.916666667,530100,7772.833333,11030,76.01,11669,76.36,20543.74663
YPF SOIL-361,29,2.183333333,540400,9030.428571,10748,78,11042,87,20542.6121
YPF LCav-841,8,2.1,535600,8918.880952,10610,79,11127,83,20538.83852
"TECPETROL FP-1287,FORTIN DE PIEDR",19,2.216666667,507500,9070.119048,11114,75.38,11461,76,20528.62828
"TECPETROL FP-1285,FORTIN DE PIEDR",22,2.466666667,509300,10215.57143,11092,75.52,11380,77,20526.04362
TECPETROL FP-1284,44,2.05,529500,9127.333333,9710,86.26,10319,90.44,20524.00392
"TECPETROL FP-1281,FORTIN DE PIEDR",36,2.05,5042,9453.190476,10875,77,11456,86,20518.86792
YPF SOIL-362,5,2.066666667,536870,8745.380952,10773,77.7,11123,82.6,20511.20069
"TECPETROL FP-1281,FORTIN DE PIEDR",24,2.266666667,505800,9247,11016,75.96,11261,78.38,20504.17447
SHE.Nq.SB-1036(h),35,1.883333333,534300,7507.047619,10833,77.24,10980,77.5,20503.33056
YPF SOIL-363,7,2.166666667,533200,8911.047619,10578,79.1,11285,79.2,20502.81304
"YPF LLL-1605H,LOMA CAMPANA",4,2.066666667,536300,9244.142857,10714,78,11188,83,20477.62803
YPF SOIL-362,30,2.083333333,544000,9069.333333,10445,80,11000,84,20475.37368
"TECPETROL FP-1283,FORTIN DE PIEDR",3,3.116666667,510900,12075.21429,11231,74.4,11487,83,20475.04043
YPF LCav-100,26,2.283333333,520600,9277,9282,90,9665,91,20469.98285
YPF RDMN-80,9,2.783333333,534000,13025.14286,9997,83.5,10750,85,20454.5332
SHE.Nq.SB-1036(h),9,2.283333333,536300,8851.452381,11126,75.02,11451,76.84,20452.6469
"TECPETROL FP-1281,FORTIN DE PIEDR",47,2.033333333,503700,9307.97619,10177,82,11341,84,20448.76256
"YPF RDMN-215(H),RINCON DEL MANG",18,2.183333333,452300,9181.857143,10977,76,11200,82,20442.34256
SHE.Nq.SB-1033(h),28,1.95,530100,7735.404762,11148,74.83,11391,75.11,20441.18696
SHE.Nq.SB-1033(h),6,2.266666667,544100,8604.047619,11054,75.46,11309,81.2,20439.4717
YPF LCav-99,24,1.866666667,519800,8590.380952,9777,85.3,10640,91,20435.63097
"TECPETROL FP-1283,FORTIN DE PIEDR",50,2.133333333,512200,9720.738095,10045,83,10661,83,20429.6741
SHE.Nq.SB-1034(h),20,1.95,531600,7199,10968,76,11545,77.6,20425.58197
YPF.Nq.EOr-116(h),1,3.016666667,540700,11164.40476,10416,80,11350,82,20418.52487
YPF SOIL-360,41,2.233333333,528600,9183.785714,10543,79,11250,89,20409.13992
SHE.Nq.SB-1034(h),10,1.733333333,428300,6584.595238,10816,77,11375,79,20407.54717
"TECPETROL FP-1283,FORTIN DE PIEDR",13,2.783333333,240622,10676.61905,11087,75.11,11320,76,20405.4048
SHE.Nq.SB-1043(h),10,1.983333333,5348,7740.547619,10814,77,11625,83,20403.77358
SHE.Nq.SB-1033(h),10,2.033333333,534400,7634.285714,10956,76,11424,78,20403.2345
SHE.Nq.SB-1034(h),13,16.41666667,142162,7629.285714,10956,76,11424,79,20403.2345
SHE.Nq.SB-1042(h),13,2.05,535400,9575.190476,10956,76,11495,82,20403.2345
SHE.Nq.SB-1043(h),5,2.566666667,5354,8868.047619,10956,76,11495,78,20403.2345
YPF LCav-98,24,1.766666667,531100,8440.904762,9408,88.5,9975,91,20402.05832
SHE.Nq.SB-1036(h),15,2.083333333,5361,8118.285714,10955,76,11450,78,20401.37221
YPF LCav-101,14,1.833333333,501300,8832.309524,9250,90,9879,93,20399.41191
YPF SOIL-362,20,2.116666667,539900,8912.261905,10810,77,11299,78,20396.22642
YPF SOIL-363,6,2.15,538300,9071.785714,10671,78,11170,82,20395.44229
SHE.Nq.SB-1036(h),13,2.1,541900,9212.190476,11096,75,11240,75.5,20392.06077
YPF RDMN-83,12,3,509300,12667.33333,10402,80,11196,82,20391.08062
"YPF RDMN-215(H),RINCON DEL MANG",14,2.266666667,474900,9785.642857,10663,78,10951,79,20380.15192
SHE.Nq.SB-1035(h),11,1.766666667,4373,9486.404762,10801,77,11064,81,20379.24528
SHE.Nq.SB-1033(h),30,1.983333333,546500,7564.285714,11144,74.63,11660,75.82,20379.23842
SHE.Nq.SB-1036(h),22,2.1,534400,8153.690476,11079,75.04,11310,76,20371.67753
YPF LCav-70,5,2.183333333,553300,9138.880952,10600,78.4,11019,82.4,20363.63636
"TECPETROL FP-1286,FORTIN DE PIEDR",9,3.066666667,436300,10672,11079,75,11287,76,20360.81843
SHE.Nq.SB-1035(h),30,1.95,530500,7844.547619,11011,75.46,11314,79.29,20359.96226
"TECPETROL FP-1287,FORTIN DE PIEDR",4,2.383333333,530700,9812.47619,11072,75,11303,75,20347.95393
SHE.Nq.SB-1033(h),8,2.233333333,5724,7631.02381,10783,77,11034,81,20345.28302
YPF LCav-70,9,2.1,536800,8959.02381,10509,79,11025,81,20343.32272
YPF.Nq.LCav-69(h),5,2.15,528400,8921.880952,10780,77,10878,81,20339.62264
SHE.Nq.SB-1033(h),29,1.916666667,534100,7469,11156,74.38,11512,74.64,20332.84195
SHE.Nq.SB-1033(h),55,1.633333333,527600,8231.02381,9160,90.57,10995,93.79,20328.87037
YPF Lach-202,27,1.833333333,605500,8276.5,9106,91.1,10732,95,20327.28743
YPF LCav-100,30,4.016666667,535300,8436.166667,9015,92,10600,96,20322.96006
"TECPETROL FP-1281,FORTIN DE PIEDR",30,2.283333333,5114,9413.5,11058,75,11454,83,20322.22494
"YPF RDMN-215(H),RINCON DEL MANG",5,2.333333333,485000,9893.142857,10850,76.4,11150,81,20312.17839
YPF SOIL-361,27,2.183333333,532700,8970.333333,10834,76.5,11350,83,20308.77236
SHE.Nq.SB-1034(h),27,2.033333333,531700,8060.809524,11062,74.92,11471,75.81,20307.8912
YPF.Nq.LCav-69(h),9,2.166666667,531000,8864.809524,10638,77.9,11039,85,20306.30238
YPF Lach-203,35,1.716666667,517500,8296.52381,9106,91,10732,98,20304.97427
YPF SOIL-360,26,2.15,538900,8993.785714,10900,76,11153,78,20298.94634
XOM.Nq.BdC-49(h),34,1.983333333,416200,6730.547619,10616,78,11375,81,20290.321
SHE.Nq.SB-1041(h),7,2.2,5340,8730.714286,10892,76,11420,80,20284.04803
SHE.Nq.SB-1042(h),6,2.1,535300,8124.52381,11008,75.18,11269,77,20278.88851
"TECPETROL FP-1285,FORTIN DE PIEDR",35,3.016666667,5071,12726.71429,10883,76,11180,80,20267.28743
SHE.Nq.SB-1035(h),27,1.983333333,524800,7769.738095,11116,74.4,11377,76,20265.38593
YPF RDMN-80,12,2.916666667,544000,12570.33333,10739,77,11480,81,20262.26415
XOM.Nq.BdC-48(h),10,2.133333333,832800,18094.5,10327,80,12380,95,20244.05783
YPF.Nq.EOr-118(h),3,2.116666667,136500,9243.595238,10322,80,10900,84,20234.25631
"TECPETROL FP-1285,FORTIN DE PIEDR",29,2.1,5063,9483.785714,10863,76,11312,83,20230.04166
SHE.Nq.SB-1044(h),5,2.65,534200,9527.190476,11064,74.61,11464,76,20227.51875
YPF Lach-202,30,1.733333333,596600,8391.785714,9120,90.5,11150,90.6,20224.45479
YPF SOIL-360,43,2.15,544200,8705.857143,10579,78,11390,87,20219.60304
YPF SOIL-363,10,2.183333333,539300,8986.761905,10857,76,11022,80,20218.86792
"TECPETROL FP-1286,FORTIN DE PIEDR",36,2.366666667,5068,9405.261905,10853,76,11243,83,20211.41877
YPF LCav-101,20,1.95,531100,8625.833333,9063,91,9382,92,20209.09091
SHE.Nq.SB-1036(h),14,1.95,399600,7309.5,11142,74,11599,76,20203.57755
YPF SOIL-361,18,2.15,539300,9069.952381,10847,76,11135,80,20200.24504
"YPF RDMN-217(H),RINCON DEL MANG",21,2.333333333,487300,9814.380952,10846,76,11208,82,20198.38275
YPF LCav-71,5,2.15,533800,9082.071429,10434,79,10969,80,20198.13771
YPF RDMN-82,14,2.716666667,522500,12491.38095,9930,83,10793,87,20195.78535
SHE.Nq.SB-1043(h),14,2.516666667,529200,10211.28571,10939,75.32,11509,81,20189.3036
SHE.Nq.SB-1036(h),11,2.233333333,531100,7948.07,11025,74.73,11302,77.48,20188.63636
SHE.Nq.SB-1035(h),16,2.083333333,535900,8048.238095,11073,74.4,11343,79,20186.99338
"TECPETROL FP-1285,FORTIN DE PIEDR",19,2.533333333,508400,10288.95238,10983,75,11200,76,20184.39108
YPF LCav-70,4,2.266666667,541200,9399.428571,10560,78,10922,82,20183.28841
"TECPETROL FP-1283,FORTIN DE PIEDR",33,2.466666667,5018,9721.285714,10975,75,11483,88,20169.6888
YPF LCav-70,11,2.15,529700,8987.642857,10550,78,10965,80,20164.17545
YPF LCav-68,1,2.25,529700,9002.619048,10821,76,11126,78,20151.82553
TECPETROL FP-1284,24,2.45,4965,9534.595238,11154,73.71,11351,80,20146.07547
YPF SOIL-362,19,2.1,533200,8875.142857,10702,76.8,11180,78.3,20140.0049
TECPETROL FP-1284,2,2.766666667,593100,11019.7381,11197,73.4,11507,77,20138.6866
SHE.Nq.SB-1036(h),24,2.033333333,532700,7818.071429,11157,73.65,11342,74.3,20135.09066
"YPF LLL-1605H,LOMA CAMPANA",11,1.983333333,528500,8391.547619,10400,79,10950,88,20132.32051
"YPF LLL-1607H,LOMA CAMPANA",6,2.066666667,535200,9158.333333,10400,79,11100,88,20132.32051
SHE.Nq.SB-1033(h),23,2.033333333,531800,7937.928571,11230,73.1,11400,74.04,20115.4864
YPF Lach-205,23,2.05,531900,9160.547619,10261,80,10915,84,20114.67778
SHE.Nq.SB-1036(h),17,2.133333333,531700,8739.047619,10801,76,11452,77.3,20114.57976
"YPF RDMN-215(H),RINCON DEL MANG",12,2.283333333,481700,9693.095238,10800,76,11100,78,20112.71747
YPF RDMN-80,5,2.8,539800,12519.2381,10260,80,11125,82,20112.71747
SHE.Nq.SB-1035(h),21,2.066666667,535600,8212.880952,11045,74.3,11245,76.5,20108.88263
YPF LCav-101,16,1.75,538600,8589.238095,9324,88,9665,93,20105.66038
YPF LCav-68,20,2.033333333,531600,8191.833333,10654,77,11200,83,20101.88679
YPF.Nq.EOr-116(h),24,1.8,536400,8858.261905,8916,92,9840,95,20099.77947
"TECPETROL FP-1283,FORTIN DE PIEDR",14,2.566666667,492200,10257.16667,11080,74,11282,80,20091.15413
TECPETROL FP-1284,14,2.466666667,523300,10056,10641,77.02,11306,82,20082.57339
YPF SOIL-362,11,2.216666667,537700,9180.738095,10574,77.5,10777,82,20080.49498
YPF SOIL-363,9,2.2,533200,9005.547619,10767,76.1,11330,80,20077.64519
"YPF LLL-1604H,LOMA CAMPANA",6,2.5,507500,9017.071429,9992,82,11150,87,20077.03994
SHE.Nq.SB-1035(h),20,2.066666667,535400,8168.595238,10923,75,11220,77,20074.12399
YPF LCav-68,2,2.316666667,5399,9141.928571,10395,78.8,10907,78.8,20071.69811
SHE.Nq.SB-1042(h),10,2.066666667,530900,8156.928571,10921,75,11665,77,20070.44842
YPF.Nq.EOr-118(h),2,2.633333333,139000,8994.285714,10498,78,10950,88,20064.78804
YPF RDMN-80,4,3,527600,12687.42857,10577,77.4,11229,81.9,20060.27444
"TECPETROL FP-1283,FORTIN DE PIEDR",48,1.916666667,517700,9085.547619,9631,85,10353,90,20059.66675
YPF LCav-71,28,1.433333333,413400,7233.738095,9744,84,10700,85,20056.26072
YPF SOIL-362,4,2.1,533600,8770.52381,10583,77.3,11076,80.6,20045.72164
YPF SOIL-360,1,2.566666667,534000,5484.833333,10820,75.6,11120,76,20043.91081
SHE.Nq.SB-1034(h),24,2.133333333,530300,8058.214286,11128,73.48,11475,74.24,20036.39892
TECPETROL FP-1284,30,2.383333333,5039,9583.214286,11043,74,11322,80,20024.06273
YPF SOIL-360,37,2.233333333,540300,9160.952381,10612,77,11050,80,20022.64151
YPF SOIL-360,2,2.416666667,532400,9310.904762,10866,75.2,11126,76,20022.62191
SHE.Nq.SB-1034(h),12,1.766666667,444600,6540.809524,10940,74.69,11128,75.8,20022.26415
SHE.Nq.SB-1044(h),26,1.966666667,530100,8163.119048,10815,75.55,11336,85,20021.39794
SHE.Nq.SB-1033(h),20,2.05,532500,7883.238095,11069,73.81,11380,74.2,20019.67385
TECPETROL FP-1284,12,2.483333333,502500,9502,11103,73.58,11373,80.05,20018.59201
YPF RDMN-83,19,2.833333333,531700,12812.7619,10210,80,10905,88,20014.70228
YPF.Nq.BdT.x-15(h),10,2.033333333,510500,8587.833333,10210,80,11140,87,20014.70228
YPF SOIL-360,24,2.216666667,538900,9034.642857,10889,75,11107,80,20011.6393
XOM.Nq.BdC-50(h),9,2.05,835900,17149.09524,10144,80.5,11675,101,20009.60549
YPF SOIL-360,31,2.133333333,540100,8920.52381,10603,77,11047,79,20005.66038
"YPF RDMN-215(H),RINCON DEL MANG",3,2.083333333,497600,8707.571429,10601,77,11118,79,20001.88679
YPF RDMN-83,4,5.333333333,532900,12418.04762,10077,81,10715,87,20000.90664
YPF LCav-841,7,2.133333333,533600,8990.857143,10463,78,11443,82,19997.89267
"YPF RDMN-215(H),RINCON DEL MANG",6,2.383333333,500400,10123.19048,10463,78,10950,79,19997.89267
YPF SOIL-360,32,2.15,533400,8717.666667,10795,75.6,11300,79.9,19997.59863
SHE.Nq.SB-1035(h),28,2.033333333,533700,8048.5,10983,74.29,11338,74.54,19993.31218
SHE.Nq.SB-1033(h),33,6.883333333,530800,8297.619048,10879,75,11345,78.9,19993.26146
"YPF RDMN-214(H),RINCON DEL MANG",9,2.4,472800,10094.47619,10596,77,10991,78,19992.45283
YPF.Nq.BdT.x-11(h),10,1.85,532800,8088.714286,9788,83.3,11050,89,19978.93654
"YPF RDMN-217(H),RINCON DEL MANG",14,2.183333333,483500,9144.857143,10450,78,10900,80,19973.04582
"YPF RDMN-217(H),RINCON DEL MANG",4,2.433333333,485100,10288.69048,10725,76,11026,79,19973.04582
YPF SOIL-362,2,10.4,537600,10829.16667,10868,75,11175,79,19973.04582
"YPF RDMN-217(H),RINCON DEL MANG",27,2.2,414700,9413.738095,10724,76,11573,81,19971.18353
YPF RDMN-82,3,3.033333333,523600,13288.02381,10584,77,11230,79,19969.81132
"YPF RDMN-215(H),RINCON DEL MANG",23,2.25,488700,9633.952381,10187,80,10715,81,19969.61529
SHE.Nq.SB-1033(h),4,2.4,536800,9075.571429,11109,73.36,11403,74.42,19969.52316
"YPF RDMN-217(H),RINCON DEL MANG",15,2.283333333,475800,9885.904762,10447,78,10945,79,19967.31193
"TECPETROL FP-1285,FORTIN DE PIEDR",15,2.4,499000,10013.80952,10642,76.56,11070,80,19964.50674
YPF LCav-840,19,1.75,525600,8925.380952,9258,88,9570,91,19963.34232
SHE.Nq.SB-1035(h),19,2.216666667,532600,8239.119048,10901,74.71,11850,75.8,19956.22911
